#-----------------------------------------------------------
# Vivado v2024.2 (64-bit)
# SW Build 5239630 on Fri Nov 08 22:34:34 MST 2024
# IP Build 5239520 on Sun Nov 10 16:12:51 MST 2024
# SharedData Build 5239561 on Fri Nov 08 14:39:27 MST 2024
# Start of session at: Mon May  4 13:01:56 2026
# Process ID         : 2479
# Current directory  : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts
# Command line       : vivado -mode batch -source build_all.tcl -log 2026_05_04-130149.vivado.log -tclargs SSI_SpreadLogic_high AggressiveExplore AggressiveExplore A1 B0 C0 H2
# Log file           : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts/2026_05_04-130149.vivado.log
# Journal file       : /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/scripts/vivado.jou
# Running On         : ip-192-168-1-58
# Platform           : Ubuntu
# Operating System   : Ubuntu 24.04.1 LTS
# Processor Detail   : Intel(R) Xeon(R) 6975P-C
# CPU Frequency      : 3899.670 MHz
# CPU Physical cores : 4
# CPU Logical cores  : 8
# Host memory        : 33089 MB
# Swap memory        : 10737 MB
# Total Virtual      : 43827 MB
# Available Virtual  : 43318 MB
#-----------------------------------------------------------
source build_all.tcl
|46    |RAM64M8                      |  3587|
|47    |RAM64X1D                     |    62|
|48    |RAM64X1S                     |   392|
|49    |RAMB18E2                     |    88|
|56    |RAMB36E2                     |   179|
|81    |RIU_OR                       |    12|
|82    |RXTX_BITSLICE                |   124|
|87    |SRL16                        |     1|
|88    |SRL16E                       |    16|
|89    |SRLC32E                      |   531|
|90    |TX_BITSLICE_TRI              |    24|
|91    |URAM288                      |     8|
|92    |XORCY                        |   126|
|93    |FDCE                         |  2709|
|94    |FDPE                         |   120|
|95    |FDR                          |    93|
|96    |FDRE                         | 99714|
|97    |FDS                          |     1|
|98    |FDSE                         |  1043|
|99    |IBUFDS                       |     1|
|100   |IOBUFDS                      |    18|
|101   |IOBUFE3                      |    72|
|102   |OBUF                         |    35|
+------+-----------------------------+------+
---------------------------------------------------------------------------------
Finished Writing Synthesis Report : Time (s): cpu = 00:07:00 ; elapsed = 00:06:51 . Memory (MB): peak = 7402.152 ; gain = 2593.457 ; free physical = 9756 ; free virtual = 22716
---------------------------------------------------------------------------------
Synthesis finished with 0 errors, 0 critical warnings and 5754 warnings.
Synthesis Optimization Runtime : Time (s): cpu = 00:11:09 ; elapsed = 00:06:09 . Memory (MB): peak = 7406.066 ; gain = 1236.539 ; free physical = 23745 ; free virtual = 36705
Synthesis Optimization Complete : Time (s): cpu = 00:12:15 ; elapsed = 00:06:54 . Memory (MB): peak = 7406.066 ; gain = 2597.371 ; free physical = 23820 ; free virtual = 36708
INFO: [Project 1-571] Translating synthesized netlist
INFO: [Project 1-454] Reading design checkpoint '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/clk_wiz_0_firesim/clk_wiz_0_firesim.dcp' for cell 'firesim_clocking'
INFO: [Project 1-454] Reading design checkpoint '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/axi_clock_converter_oclnew/axi_clock_converter_oclnew.dcp' for cell 'ocl_clock_convert'
INFO: [Project 1-454] Reading design checkpoint '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/axi_clock_converter_512_wide/axi_clock_converter_512_wide.dcp' for cell 'wide_pcis_clock_convert'
INFO: [Project 1-454] Reading design checkpoint '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/axi_clock_converter_dramslim/axi_clock_converter_dramslim.dcp' for cell 'clock_convert_dramslim_0'
INFO: [Project 1-454] Reading design checkpoint '/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/axi_dwidth_converter_0/axi_dwidth_converter_0.dcp' for cell 'dwidth_adapt_64bits_512bits_0'
Netlist sorting complete. Time (s): cpu = 00:00:02 ; elapsed = 00:00:02 . Memory (MB): peak = 7406.066 ; gain = 0.000 ; free physical = 23734 ; free virtual = 36622
INFO: [Netlist 29-17] Analyzing 21766 Unisim elements for replacement
INFO: [Netlist 29-28] Unisim Transformation completed in 4 CPU seconds
INFO: [Project 1-479] Netlist was created with Vivado 2024.2
INFO: [Project 1-570] Preparing netlist for logic optimization
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/ip_0/cl_ddr4_microblaze_mcs_board.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst'
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/ip_0/cl_ddr4_microblaze_mcs_board.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst'
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_9c5e_rst_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g_ap/bd_0/ip/ip_1/bd_9c5e_rst_0_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_9c5e_ilmb_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g_ap/bd_0/ip/ip_2/bd_9c5e_ilmb_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_9c5e_dlmb_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g_ap/bd_0/ip/ip_3/bd_9c5e_dlmb_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_9c5e_iomodule_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g_ap/bd_0/ip/ip_10/bd_9c5e_iomodule_0_0_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'cl_ddr4_32g_ap_microblaze_mcs'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g_ap/ip_0/cl_ddr4_32g_ap_microblaze_mcs_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'cl_ddr4_32g_ap'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g_ap/par/cl_ddr4_32g_ap.xdc will not be read for any cell of this module.
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_0/bd_2e02_microblaze_I_0.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/microblaze_I/U0'
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_0/bd_2e02_microblaze_I_0.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/microblaze_I/U0'
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_1/bd_2e02_rst_0_0_board.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/rst_0/U0'
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_1/bd_2e02_rst_0_0_board.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/rst_0/U0'
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_1/bd_2e02_rst_0_0.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/rst_0/U0'
WARNING: [Vivado_Tcl 4-921] Waiver ID 'CDC-11' -to list should not be empty. [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_1/bd_2e02_rst_0_0.xdc:50]
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_1/bd_2e02_rst_0_0.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/rst_0/U0'
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_2/bd_2e02_ilmb_0.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/ilmb/U0'
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_2/bd_2e02_ilmb_0.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/ilmb/U0'
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_3/bd_2e02_dlmb_0.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/dlmb/U0'
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_3/bd_2e02_dlmb_0.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/dlmb/U0'
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_10/bd_2e02_iomodule_0_0_board.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/iomodule_0/U0'
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/bd_0/ip/ip_10/bd_2e02_iomodule_0_0_board.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst/u_ddr4_mem_intfc/u_ddr_cal_riu/mcs0/inst/iomodule_0/U0'
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_9c5e_rst_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g_ap/bd_0/ip/ip_1/bd_9c5e_rst_0_0_board.xdc will not be read for any cell of this module.
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/par/cl_ddr4.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst'
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4/par/cl_ddr4.xdc] for cell 'SH_DDR/genblk1.IS_DDR_PRESENT.DDR4_0/inst'
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_c5ad_microblaze_I_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_64g_ap/bd_0/ip/ip_0/bd_c5ad_microblaze_I_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_c5ad_rst_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_64g_ap/bd_0/ip/ip_1/bd_c5ad_rst_0_0_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_c5ad_rst_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_64g_ap/bd_0/ip/ip_1/bd_c5ad_rst_0_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_c5ad_ilmb_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_64g_ap/bd_0/ip/ip_2/bd_c5ad_ilmb_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_c5ad_dlmb_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_64g_ap/bd_0/ip/ip_3/bd_c5ad_dlmb_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_c5ad_iomodule_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_64g_ap/bd_0/ip/ip_10/bd_c5ad_iomodule_0_0_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'cl_ddr4_64g_ap_microblaze_mcs'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_64g_ap/ip_0/cl_ddr4_64g_ap_microblaze_mcs_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'cl_ddr4_64g_ap'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_64g_ap/par/cl_ddr4_64g_ap.xdc will not be read for any cell of this module.
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/clk_wiz_0_firesim/clk_wiz_0_firesim_board.xdc] for cell 'firesim_clocking/inst'
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/clk_wiz_0_firesim/clk_wiz_0_firesim_board.xdc] for cell 'firesim_clocking/inst'
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/clk_wiz_0_firesim/clk_wiz_0_firesim.xdc] for cell 'firesim_clocking/inst'
INFO: [Timing 38-35] Done setting XDC timing constraints. [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/clk_wiz_0_firesim/clk_wiz_0_firesim.xdc:54]
INFO: [Timing 38-2] Deriving generated clocks [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/clk_wiz_0_firesim/clk_wiz_0_firesim.xdc:54]
get_clocks: Time (s): cpu = 00:00:35 ; elapsed = 00:00:10 . Memory (MB): peak = 7406.066 ; gain = 0.000 ; free physical = 22925 ; free virtual = 35813
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/ip/clk_wiz_0_firesim/clk_wiz_0_firesim.xdc] for cell 'firesim_clocking/inst'
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'ila_vio_counter'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/ila_vio_counter/ila_v6_2/constraints/ila_impl.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'clk_mmcm_hbm'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_hbm/clk_mmcm_hbm_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'clk_mmcm_hbm'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_hbm/clk_mmcm_hbm.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'clk_mmcm_c'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_c/clk_mmcm_c_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'clk_mmcm_c'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_c/clk_mmcm_c.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'clk_mmcm_b'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_b/clk_mmcm_b_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'clk_mmcm_b'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_b/clk_mmcm_b.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'clk_mmcm_a'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_a/clk_mmcm_a_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'clk_mmcm_a'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/clk_mmcm_a/clk_mmcm_a.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_a493_xsdbm_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_debug_bridge/bd_0/ip/ip_0/constraints/xsdbm_cc_early.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'ila_1'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/ila_1/ila_v6_2/constraints/ila_impl.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'ila_1'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/ila_1/ila_v6_2/constraints/ila.xdc will not be read for any cell of this module.
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/constraints/generated_cl_clocks_aws.xdc]
WARNING: [Constraints 18-619] A clock with name 'clk_main_a0' already exists, overwriting the previous clock with the same name. [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/constraints/generated_cl_clocks_aws.xdc:11]
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/cl/developer_designs/cl_f2-firesim-FireSim-FireSimRocketNICNoTraceConfig-BaseF2Config/build/constraints/generated_cl_clocks_aws.xdc]
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'ila_vio_counter'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/ila_vio_counter/ila_v6_2/constraints/ila.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1281] Could not find module 'vio_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/vio_0/vio_0.xdc will not be read for this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_1535_microblaze_I_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/bd_0/ip/ip_0/bd_1535_microblaze_I_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_1535_rst_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/bd_0/ip/ip_1/bd_1535_rst_0_0_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_1535_rst_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/bd_0/ip/ip_1/bd_1535_rst_0_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_1535_ilmb_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/bd_0/ip/ip_2/bd_1535_ilmb_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_1535_dlmb_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/bd_0/ip/ip_3/bd_1535_dlmb_0.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_1535_iomodule_0_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/bd_0/ip/ip_10/bd_1535_iomodule_0_0_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'cl_ddr4_32g_microblaze_mcs'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/ip_0/cl_ddr4_32g_microblaze_mcs_board.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'cl_ddr4_32g'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g/par/cl_ddr4_32g.xdc will not be read for any cell of this module.
CRITICAL WARNING: [Designutils 20-1280] Could not find module 'bd_9c5e_microblaze_I_0'. The XDC file /home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/ip/cl_ip/cl_ip.gen/sources_1/ip/cl_ddr4_32g_ap/bd_0/ip/ip_0/bd_9c5e_microblaze_I_0.xdc will not be read for any cell of this module.
Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/shell_stable/build/constraints/cl_pins.xdc]
CRITICAL WARNING: [Vivado 12-1815] Setting property 'IOSTANDARD' is not allowed for GT terminals. [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/shell_stable/build/constraints/cl_pins.xdc:205]
CRITICAL WARNING: [Vivado 12-1815] Setting property 'IOSTANDARD' is not allowed for GT terminals. [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/shell_stable/build/constraints/cl_pins.xdc:223]
Finished Parsing XDC File [/home/ubuntu/firesim-build/platforms/f2/aws-fpga-firesim-f2/hdk/common/shell_stable/build/constraints/cl_pins.xdc]
